Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Region,Order_Date,Ship_Date,Product_Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Profit,Shipping_Cost,Sales,Payment_Method,Customer_Segment,Delivery_Status,Rating,Month,Quarter,Year
ORD612402,CUST5271,Customer_CUST5271,Male,40,Pune,Maharashtra,India,West,2022-06-10,2022-06-17,Clothing,Kids' Wear,Polo Shirt,2,300,0.18,35.24,376.13,490.25,UPI,Premium,Returned,1.0,6,2,2022
ORD266555,CUST1079,Customer_CUST1079,Female,54,Chennai,Tamil Nadu,India,South,2024-11-26,2024-12-03,Home & Kitchen,Furniture,Bed Sheets,3,10000,0.1,3923.18,372.98,26992.22,Net Banking,Gold,Pending,2.0,11,4,2024
ORD823884,CUST9534,Customer_CUST9534,Male,39,Chennai,Tamil Nadu,India,South,2022-05-22,2022-05-31,Clothing,Men's Wear,Formal Suit,5,300,0.29,140.28,1775.57,1070.31,Net Banking,Gold,Delivered,5.0,5,2,2022
ORD746531,CUST9186,Customer_CUST9186,Male,24,Mumbai,Maharashtra,India,West,2023-01-14,2023-01-16,Books,Non-Fiction,Deep Work,2,500,0.14,186.79,139.86,855.68,Credit Card,Silver,Pending,1.0,1,1,2023
ORD913077,CUST2280,Customer_CUST2280,Male,25,Hyderabad,Telangana,India,South,2022-12-19,2022-12-20,Home & Kitchen,Decor,Wall Art,2,5000,0.1,2226.6,412.67,9013.66,Credit Card,Regular,Delivered,5.0,12,4,2022
ORD605421,CUST1698,Customer_CUST1698,Male,19,Kolkata,West Bengal,India,East,2024-01-15,2024-01-14,Home & Kitchen,Decor,Microwave Oven,4,2000,0.22,858.78,1742.25,6236.08,Debit Card,Premium,Delivered,3.0,1,1,2024
ORD127150,CUST5221,Customer_CUST5221,Female,34,Pune,Maharashtra,India,West,2024-05-17,2024-05-13,Electronics,Accessories,Fitbit Watch,1,70000,0.17,8192.73,113.42,58013.58,Debit Card,Gold,Cancelled,5.0,5,2,2024
ORD906856,CUST6532,Customer_CUST6532,Female,33,Lucknow,Uttar Pradesh,India,North,2024-07-11,2024-07-15,Home & Kitchen,Decor,Sofa Set,4,3000,0.07,2596.39,456.4,11179.85,Credit Card,Gold,Returned,1.0,7,3,2024
ORD344912,CUST5703,Customer_CUST5703,Female,30,Indore,Madhya Pradesh,India,Central,2024-04-20,2024-04-27,Home & Kitchen,Furniture,Microwave Oven,2,3000,0.29,704.43,768.98,4232.46,Cash on Delivery,Gold,Cancelled,2.0,4,2,2024
ORD595204,CUST1551,Customer_CUST1551,Female,28,Lucknow,Uttar Pradesh,India,North,2023-05-02,2023-05-12,Sports & Outdoors,Outdoor Gear,Tent,1,2500,0.24,121.62,487.22,1900.13,Cash on Delivery,Premium,Cancelled,1.0,5,2,2023
ORD986159,CUST6132,Customer_CUST6132,Female,36,Ahmedabad,Gujarat,India,West,2023-12-27,2024-01-03,Books,Academic,The Alchemist,5,200,0.13,96.53,1634.22,873.72,Cash on Delivery,Silver,Pending,5.0,12,4,2023
ORD550214,CUST1068,Customer_CUST1068,Male,37,Mumbai,Maharashtra,India,West,2023-11-03,2023-11-11,Books,Fiction,Deep Work,4,1000,0.14,701.51,1133.78,3438.11,Debit Card,Gold,Returned,1.0,11,4,2023
ORD359232,CUST4473,Customer_CUST4473,Female,30,Delhi,Delhi,India,North,2023-07-21,2023-07-22,Sports & Outdoors,Team Sports,Football,2,800,0.1,262.71,492.19,1433.32,Credit Card,Silver,Cancelled,1.0,7,3,2023
ORD281304DUP,CUST1395,Customer_CUST1395,Female,32,Kolkata,West Bengal,India,East,2023-04-07,2023-04-11,Books,Academic,Atomic Habits,4,150,0.13,110.94,470.66,521.66,Net Banking,Premium,Returned,1.0,4,2,2023
ORD652866,CUST7777,Customer_CUST7777,Male,36,Delhi,Delhi,India,North,2023-02-23,2023-03-01,Books,Children,Atomic Habits,3,200,0.02,72.45,670.83,586.18,Debit Card,Gold,Delivered,5.0,2,1,2023
ORD847078,CUST5444,Customer_CUST5444,Male,49,Ahmedabad,Gujarat,India,West,2022-01-18,2022-01-20,Home & Kitchen,Cookware,Sofa Set,1,10000,0.19,1975.28,221.32,8051.77,UPI,Regular,Delivered,5.0,1,1,2022
ORD347415,CUST3941,Customer_CUST3941,Female,34,Bangalore,Karnataka,India,South,2023-04-21,2023-04-29,Sports & Outdoors,Cycling,Mountain Bike,2,1000,0.22,297.55,809.01,1565.37,Credit Card,Silver,Delivered,4.0,4,2,2023
ORD307644,CUST7961,Customer_CUST7961,Male,36,Delhi,Delhi,India,North,2024-06-20,2024-06-22,Clothing,Accessories,Polo Shirt,1,1500,0.16,248.22,245.76,1267.25,Debit Card,Silver,Delivered,4.0,6,2,2024
ORD447580,CUST2184,Customer_CUST2184,Male,51,Indore,Madhya Pradesh,India,Central,2024-09-30,2024-10-07,Books,Comics,Harry Potter,1,500,0.21,35.61,275.14,396.67,Credit Card,Silver,Pending,1.0,9,3,2024
ORD103272,CUST8586,Customer_CUST8586,Female,29,Delhi,Delhi,India,North,2022-07-15,2022-07-20,Home & Kitchen,Bedding,Sofa Set,3,5000,0.29,1920.39,228.18,10609.81,Net Banking,Regular,Cancelled,5.0,7,3,2022
ORD298287,CUST8153,Customer_CUST8153,Female,18,Kolkata,West Bengal,India,East,2023-11-14,2023-11-16,Electronics,Cameras,Sony Headphones,3,10000,0.18,5439.08,378.2,24622.61,Net Banking,Regular,Cancelled,5.0,11,4,2023
ORD134790,CUST6061,Customer_CUST6061,Male,28,Hyderabad,Telangana,India,South,2023-03-24,2023-04-02,Books,Fiction,Harry Potter,1,1000,0.15,121.89,101.87,852.16,Cash on Delivery,Regular,Delivered,2.0,3,1,2023
ORD633408,CUST4451,Customer_CUST4451,Female,27,Jaipur,Rajasthan,India,North,2023-07-24,2023-08-03,Home & Kitchen,Furniture,Mixer Grinder,3,5000,0.08,1482.72,1345.22,13767.68,Cash on Delivery,Premium,Pending,2.0,7,3,2023
ORD842194,CUST8648,Customer_CUST8648,Female,46,Chennai,Tamil Nadu,India,South,2022-11-12,2022-11-18,Books,Comics,Deep Work,4,300,0.27,78.02,1742.98,878.28,Credit Card,Regular,Cancelled,4.0,11,4,2022
ORD704161,CUST8919,Customer_CUST8919,Female,28,Nagpur,Maharashtra,India,West,2023-04-25,2023-04-28,Books,Fiction,1984,2,150,0.09,39.76,926.78,271.88,Net Banking,Regular,Returned,5.0,4,2,2023
ORD139244,CUST4341,Customer_CUST4341,Male,51,Bangalore,Karnataka,India,South,2022-06-27,2022-06-29,Electronics,Laptops,Sony Headphones,5,30000,0.04,25197.92,2479.78,143500.45,Debit Card,Silver,Cancelled,4.0,6,2,2022
ORD578537,CUST9993,Customer_CUST9993,Female,35,Kolkata,West Bengal,India,East,2024-06-07,2024-06-08,Electronics,Tablets,Canon Camera,5,30000,0.15,26739.59,2038.95,127010.59,Net Banking,Regular,Cancelled,4.0,6,2,2024
ORD253003,CUST2560,Customer_CUST2560,Male,51,Indore,Madhya Pradesh,India,Central,2022-07-06,2022-07-11,Books,Fiction,Deep Work,1,1000,0.06,161.64,96.8,944.73,Net Banking,Premium,Cancelled,5.0,7,3,2022
ORD990507,CUST8885,Customer_CUST8885,Female,35,Kolkata,West Bengal,India,East,2024-07-01,2024-07-04,Home & Kitchen,Bedding,Dining Table,5,10000,0.13,3222.45,1537.11,43682.15,Debit Card,Regular,Returned,1.0,7,3,2024
ORD878899,CUST5856,Customer_CUST5856,Female,25,Chennai,Tamil Nadu,India,South,2022-02-20,2022-03-01,Clothing,Kids' Wear,Winter Jacket,5,1500,0.22,1000.25,991.2,5866.78,UPI,Premium,Pending,1.0,2,1,2022
ORD876266,CUST1078,Customer_CUST1078,Female,31,Pune,Maharashtra,India,West,2022-08-04,2022-08-14,Home & Kitchen,Cookware,Microwave Oven,5,5000,0.12,4824.31,2171.75,22005.65,UPI,Premium,Delivered,1.0,8,3,2022
ORD412939,CUST6735,Customer_CUST6735,Male,28,Indore,Madhya Pradesh,India,Central,2022-08-25,2022-08-28,Home & Kitchen,Cookware,Dining Table,1,2000,0.07,365.5,139.34,1866.95,Cash on Delivery,Gold,Returned,4.0,8,3,2022
ORD160507,CUST7131,Customer_CUST7131,Female,33,Pune,Maharashtra,India,West,2024-05-01,2024-05-08,Home & Kitchen,Appliances,Microwave Oven,3,1500,0.27,781.45,318.04,3305.25,Net Banking,Silver,Cancelled,4.0,5,2,2024
ORD856890,CUST5713,Customer_CUST5713,Female,42,Jaipur,Rajasthan,India,North,2022-09-03,2022-09-04,Sports & Outdoors,Cycling,Running Shoes,3,800,0.26,182.52,1478.86,1764.66,Cash on Delivery,Premium,Cancelled,3.0,9,3,2022
ORD744668,CUST2751,Customer_CUST2751,Female,40,Delhi,Delhi,India,North,2023-03-02,2023-03-05,Books,Academic,Deep Work,2,1000,0.13,126.39,346.18,1733.38,Net Banking,Gold,Cancelled,1.0,3,1,2023
ORD721519,CUST6722,Customer_CUST6722,Male,48,Indore,Madhya Pradesh,India,Central,2024-01-02,2024-01-07,Electronics,Smartphones,iPad Air,5,10000,0.27,8463.76,495.69,36576.33,UPI,Gold,Returned,1.0,1,1,2024
ORD751396,CUST9884,Customer_CUST9884,Male,49,Hyderabad,Telangana,India,South,2024-02-09,2024-02-17,Books,Fiction,The Alchemist,4,1000,0.05,212.52,1413.96,3780.95,UPI,Silver,Returned,2.0,2,1,2024
ORD459012,CUST4854,Customer_CUST4854,Male,36,Hyderabad,Telangana,India,South,2024-02-29,2024-03-09,Electronics,Laptops,Sony Headphones,4,70000,0.24,28517.62,1869.75,211910.18,Credit Card,Regular,Cancelled,1.0,2,1,2024
ORD435036,CUST5739,Customer_CUST5739,Male,57,Mumbai,Maharashtra,India,West,2024-04-06,2024-04-13,Electronics,Tablets,Dell XPS,3,70000,0.5,10496.82,722.96,105000.0,Cash on Delivery,Gold,Pending,2.0,4,2,2024
ORD582738,CUST1240,Customer_CUST1240,Male,18,Hyderabad,Telangana,India,South,2023-05-19,2023-05-20,Home & Kitchen,Decor,Mixer Grinder,2,3000,0.26,619.14,444.16,4420.16,UPI,Premium,Pending,4.0,5,2,2023
ORD653644DUP,CUST3674,Customer_CUST3674,Female,24,Bangalore,Karnataka,India,South,2023-05-22,2023-05-28,Clothing,Accessories,Levi's Jeans,5,500,0.11,466.79,897.27,2234.3,Credit Card,Gold,Returned,4.0,5,2,2023
ORD103234,CUST1148,Customer_CUST1148,Female,18,Kolkata,West Bengal,India,East,2023-06-18,2023-06-26,Home & Kitchen,Appliances,Sofa Set,5,1500,0.01,1374.27,1447.3,7462.24,UPI,Gold,Pending,3.0,6,2,2023
ORD151951,CUST6496,Customer_CUST6496,Female,18,Indore,Madhya Pradesh,India,Central,2022-11-03,2022-11-09,Electronics,Accessories,Canon Camera,5,50000,0.02,43176.48,1023.27,245347.51,Cash on Delivery,Gold,Pending,3.0,11,4,2022
ORD232219,CUST1598,Customer_CUST1598,Female,50,Kolkata,West Bengal,India,East,2023-06-28,2023-06-30,Books,Non-Fiction,Harry Potter,3,300,0.04,127.04,1049.74,865.99,Net Banking,Gold,Pending,2.0,6,2,2023
ORD308622DUP,CUST5915,Customer_CUST5915,Female,18,Jaipur,Rajasthan,India,North,2022-04-08,2022-04-15,Clothing,Men's Wear,Levi's Jeans,3,300,0.03,106.68,500.69,874.0,UPI,Silver,Delivered,3.0,4,2,2022
ORD107965,CUST1033,Customer_CUST1033,Male,18,Bangalore,Karnataka,India,South,2024-09-03,2024-09-07,Books,Non-Fiction,Harry Potter,3,500,0.04,284.02,1472.69,1432.65,Credit Card,Premium,Delivered,5.0,9,3,2024
ORD629547,CUST3455,Customer_CUST3455,Female,18,Chennai,Tamil Nadu,India,South,2023-07-09,2023-07-12,Clothing,Kids' Wear,Formal Suit,4,1500,0.1,363.07,1955.63,5420.8,Debit Card,Silver,Pending,5.0,7,3,2023
ORD618359,CUST8626,Customer_CUST8626,Female,25,Jaipur,Rajasthan,India,North,2023-03-27,2023-04-05,Sports & Outdoors,Cycling,Football,5,1000,0.07,1135.31,2247.43,4662.93,Credit Card,Gold,Returned,1.0,3,1,2023
ORD686302,CUST5064,Customer_CUST5064,Male,40,Indore,Madhya Pradesh,India,Central,2022-10-31,2022-11-02,Electronics,Tablets,Canon Camera,3,10000,0.24,1672.4,562.11,22777.29,Net Banking,Premium,Returned,,10,4,2022
ORD118994,CUST1245,Customer_CUST1245,Male,19,Lucknow,Uttar Pradesh,India,North,2022-12-27,2023-01-03,Sports & Outdoors,Outdoor Gear,Mountain Bike,1,800,0.24,115.04,298.98,604.51,Credit Card,Regular,Delivered,2.0,12,4,2022
ORD796217,CUST6321,Customer_CUST6321,Male,47,Nagpur,Maharashtra,India,West,2022-04-25,2022-05-04,Clothing,Footwear,Formal Suit,1,500,0.06,40.54,327.43,470.05,Debit Card,Premium,Pending,4.0,4,2,2022
ORD421228,CUST7730,Customer_CUST7730,Male,26,Pune,Maharashtra,India,West,2024-11-07,2024-11-13,Electronics,Accessories,Fitbit Watch,4,70000,0.19,55087.58,335.41,228032.35,Net Banking,Regular,Returned,2.0,11,4,2024
ORD181322,CUST9238,Customer_CUST9238,Male,18,Bangalore,Karnataka,India,South,2024-11-07,2024-11-15,Clothing,Footwear,Summer Dress,2,2000,0.01,891.83,403.79,3962.52,Credit Card,Regular,Delivered,1.0,11,4,2024
ORD777476,CUST8338,Customer_CUST8338,Female,41,Delhi,Delhi,India,North,2024-03-21,2024-03-27,Sports & Outdoors,Fitness,Tent,4,1000,0.04,621.85,1593.51,3853.24,Cash on Delivery,Silver,Returned,5.0,3,1,2024
ORD892136,CUST5144,Customer_CUST5144,Female,24,Mumbai,Maharashtra,India,West,2024-09-10,2024-09-18,Electronics,Smartphones,iPad Air,5,2000,0.17,1727.62,890.05,8270.76,UPI,Silver,Cancelled,,9,3,2024
ORD287080,CUST2194,Customer_CUST2194,Female,37,Nagpur,Maharashtra,India,West,2024-07-13,2024-07-12,Home & Kitchen,Appliances,Microwave Oven,3,1500,0.28,301.24,1013.76,3237.7,Net Banking,Gold,Returned,4.0,7,3,2024
ORD126821,CUST5538,Customer_CUST5538,Female,46,Bangalore,Karnataka,India,South,2022-01-22,2022-01-19,Books,Comics,The Alchemist,5,1000,0.08,387.7,954.03,4618.59,Debit Card,Gold,Cancelled,3.0,1,1,2022
ORD917841,CUST8120,Customer_CUST8120,Male,53,Pune,Maharashtra,India,West,2024-08-09,2024-08-14,Home & Kitchen,Decor,Mixer Grinder,4,1500,0.16,708.96,577.05,5046.53,Debit Card,Silver,Returned,4.0,8,3,2024
ORD971310,CUST3374,Customer_CUST3374,Male,39,Hyderabad,Telangana,India,South,2022-09-28,2022-10-05,Clothing,Accessories,Formal Suit,1,1000,0.29,113.53,397.68,705.4,UPI,Premium,Delivered,2.0,9,3,2022
ORD452569,CUST5553,Customer_CUST5553,Female,37,Pune,Maharashtra,India,West,2024-02-20,2024-02-22,Home & Kitchen,Appliances,Wall Art,1,3000,0.13,600.46,260.66,2621.15,Debit Card,Silver,Returned,3.0,2,1,2024
ORD799872,CUST2062,Customer_CUST2062,Male,35,Bangalore,Karnataka,India,South,2023-09-14,2023-09-16,Sports & Outdoors,Cycling,Running Shoes,5,8000,0.29,5613.79,2205.91,28244.19,UPI,Regular,Returned,,9,3,2023
ORD252143,CUST3582,Customer_CUST3582,Female,41,Lucknow,Uttar Pradesh,India,North,2024-01-12,2024-01-13,Sports & Outdoors,Camping,Running Shoes,1,1000,0.02,216.03,377.34,983.05,Net Banking,Regular,Pending,4.0,1,1,2024
ORD972267,CUST4704,Customer_CUST4704,Female,31,Lucknow,Uttar Pradesh,India,North,2024-12-04,2024-12-13,Sports & Outdoors,Camping,Tent,3,500,0.2,237.82,827.19,1199.14,Net Banking,Premium,Returned,3.0,12,4,2024
ORD940015DUP,CUST5889,Customer_CUST5889,Female,21,Kolkata,West Bengal,India,East,2023-12-18,2023-12-26,Home & Kitchen,Bedding,Wall Art,3,5000,0.07,3045.91,386.48,13969.98,Cash on Delivery,Premium,Pending,1.0,12,4,2023
ORD387554,CUST1726,Customer_CUST1726,Female,18,Ahmedabad,Gujarat,India,West,2024-09-07,2024-09-16,Electronics,Laptops,iPad Air,5,50000,0.29,22801.33,1440.49,177127.48,Debit Card,Gold,Cancelled,5.0,9,3,2024
ORD504413,CUST9244,Customer_CUST9244,Female,24,Jaipur,Rajasthan,India,North,2022-10-06,2022-10-12,Sports & Outdoors,Outdoor Gear,Tent,5,500,0.16,329.75,512.19,2109.46,Debit Card,Gold,Pending,1.0,10,4,2022
ORD797000,CUST4501,Customer_CUST4501,Male,37,Lucknow,Uttar Pradesh,India,North,2023-05-09,2023-05-19,Books,Academic,1984,2,500,0.01,100.67,254.71,992.23,UPI,Regular,Pending,5.0,5,2,2023
ORD380859,CUST7418,Customer_CUST7418,Male,44,Kolkata,West Bengal,India,East,2022-01-17,2022-01-19,Books,Academic,Deep Work,5,150,0.3,80.19,1149.28,525.22,Net Banking,Gold,Delivered,4.0,1,1,2022
ORD608807,CUST9337,Customer_CUST9337,Female,27,Mumbai,Maharashtra,India,West,2024-05-26,2024-05-30,Home & Kitchen,Bedding,Dining Table,2,10000,0.22,1297.19,952.79,15577.4,UPI,Silver,Returned,4.0,5,2,2024
ORD756830,CUST2312,Customer_CUST2312,Female,39,Ahmedabad,Gujarat,India,West,2023-08-08,2023-08-17,Clothing,Men's Wear,Adidas Shoes,1,500,0.15,26.29,332.1,424.01,Cash on Delivery,Gold,Returned,3.0,8,3,2023
ORD999933,CUST9051,Customer_CUST9051,Female,33,Indore,Madhya Pradesh,India,Central,2023-08-29,2023-09-04,Clothing,Men's Wear,Formal Suit,2,300,0.23,25.49,516.91,462.29,Cash on Delivery,Gold,Cancelled,2.0,8,3,2023
ORD336766,CUST4798,Customer_CUST4798,Female,18,Chennai,Tamil Nadu,India,South,2023-05-05,2023-05-13,Home & Kitchen,Furniture,Bed Sheets,4,3000,0.26,1133.14,309.15,8883.59,UPI,Regular,Pending,4.0,5,2,2023
ORD263504,CUST6516,Customer_CUST6516,Male,40,Indore,Madhya Pradesh,India,Central,2023-12-21,2023-12-29,Clothing,Women's Wear,Winter Jacket,2,500,0.28,138.05,380.77,723.85,Credit Card,Gold,Returned,3.0,12,4,2023
ORD226533,CUST7005,Customer_CUST7005,Male,39,Mumbai,Maharashtra,India,West,2024-01-29,2024-02-04,Sports & Outdoors,Cycling,Yoga Mat,3,800,0.09,501.33,1466.76,2195.17,Net Banking,Premium,Pending,4.0,1,1,2024
ORD654031,CUST7099,Customer_CUST7099,Female,18,Jaipur,Rajasthan,India,North,2022-04-11,2022-04-17,Electronics,Cameras,Sony Headphones,1,10000,0.0,984.37,438.38,9954.18,Credit Card,Premium,Returned,2.0,4,2,2022
ORD648705,CUST4790,Customer_CUST4790,Male,31,Lucknow,Uttar Pradesh,India,North,2023-11-06,2023-11-12,Electronics,Accessories,MacBook Pro,3,2000,0.09,777.21,256.84,5488.42,UPI,Regular,Pending,2.0,11,4,2023
ORD284481,CUST6609,Customer_CUST6609,Female,19,Bangalore,Karnataka,India,South,2023-08-20,2023-08-25,Sports & Outdoors,Fitness,Football,3,500,0.02,295.84,899.43,1466.26,Cash on Delivery,Regular,Pending,2.0,8,3,2023
ORD751606,CUST1023,Customer_CUST1023,Female,22,Chennai,Tamil Nadu,India,South,2022-01-13,2022-01-17,Home & Kitchen,Decor,Dining Table,3,1500,0.5,554.37,1132.59,2250.0,Cash on Delivery,Premium,Cancelled,5.0,1,1,2022
ORD227174DUP,CUST1142,Customer_CUST1142,Female,35,Lucknow,Uttar Pradesh,India,North,2024-12-25,2025-01-03,Books,Children,Atomic Habits,4,500,0.2,146.25,857.01,1597.04,Debit Card,Silver,Cancelled,4.0,12,4,2024
ORD461206,CUST4869,Customer_CUST4869,Male,24,Jaipur,Rajasthan,India,North,2023-10-02,2023-10-05,Sports & Outdoors,Cycling,Yoga Mat,4,3000,0.04,697.69,360.71,11496.17,Net Banking,Gold,Returned,2.0,10,4,2023
ORD623077,CUST7650,Customer_CUST7650,Male,36,Chennai,Tamil Nadu,India,South,2023-11-16,2023-11-26,Home & Kitchen,Bedding,Wall Art,1,3000,0.28,444.73,130.11,2157.12,Net Banking,Regular,Delivered,4.0,11,4,2023
ORD896223,CUST2981,Customer_CUST2981,Male,26,Mumbai,Maharashtra,India,West,2022-04-16,2022-04-20,Sports & Outdoors,Cycling,Mountain Bike,4,3000,0.1,616.76,1154.04,10746.3,UPI,Silver,Cancelled,1.0,4,2,2022
ORD242938,CUST2755,Customer_CUST2755,Male,38,Nagpur,Maharashtra,India,West,2024-10-11,2024-10-18,Home & Kitchen,Decor,Dining Table,5,2000,0.27,1419.92,340.69,7312.13,Net Banking,Regular,Cancelled,4.0,10,4,2024
ORD862238,CUST3592,Customer_CUST3592,Male,52,Indore,Madhya Pradesh,India,Central,2023-09-13,2023-09-18,Home & Kitchen,Bedding,Mixer Grinder,2,2000,0.03,884.39,544.83,3892.29,Debit Card,Premium,Returned,3.0,9,3,2023
ORD226882,CUST2290,Customer_CUST2290,Male,54,Indore,Madhya Pradesh,India,Central,2024-09-22,2024-09-24,Sports & Outdoors,Camping,Tent,4,800,0.16,635.06,1935.85,2693.43,Debit Card,Silver,Returned,3.0,9,3,2024
ORD344986,CUST1498,Customer_CUST1498,Female,46,Bangalore,Karnataka,India,South,2024-02-15,2024-02-23,Clothing,Accessories,Polo Shirt,4,500,0.04,199.06,1322.93,1917.93,Credit Card,Silver,Pending,1.0,2,1,2024
ORD982445,CUST1952,Customer_CUST1952,Male,38,Lucknow,Uttar Pradesh,India,North,2023-12-03,2023-12-12,Electronics,Accessories,Dell XPS,2,70000,0.11,7433.95,743.09,124719.56,Debit Card,Regular,Cancelled,3.0,12,4,2023
ORD475965,CUST6536,Customer_CUST6536,Male,42,Chennai,Tamil Nadu,India,South,2024-07-23,2024-07-30,Home & Kitchen,Cookware,Wall Art,1,2000,0.16,200.51,378.3,1678.52,UPI,Regular,Delivered,1.0,7,3,2024
ORD587717,CUST3944,Customer_CUST3944,Female,25,Indore,Madhya Pradesh,India,Central,2024-02-02,2024-02-05,Home & Kitchen,Decor,Microwave Oven,2,5000,0.04,1885.71,358.47,9638.31,Debit Card,Gold,Returned,3.0,2,1,2024
ORD171412,CUST9023,Customer_CUST9023,Female,39,Jaipur,Rajasthan,India,North,2022-01-19,2022-01-25,Sports & Outdoors,Camping,Running Shoes,1,800,0.1,173.52,409.13,723.77,Cash on Delivery,Premium,Delivered,1.0,1,1,2022
ORD969999,CUST4637,Customer_CUST4637,Female,19,Jaipur,Rajasthan,India,North,2024-03-30,2024-04-08,Clothing,Accessories,Nike T-Shirt,4,1000,0.12,548.05,1977.54,3525.77,Credit Card,Regular,Delivered,1.0,3,1,2024
ORD344729,CUST2818,Customer_CUST2818,Male,26,Hyderabad,Telangana,India,South,2022-06-28,2022-07-06,Electronics,Cameras,Samsung Galaxy,2,70000,0.07,24575.88,304.4,130290.7,Debit Card,Silver,Pending,3.0,6,2,2022
ORD728301,CUST8605,Customer_CUST8605,Male,54,Indore,Madhya Pradesh,India,Central,2023-12-28,2024-01-05,Books,Fiction,Atomic Habits,3,150,0.28,48.59,188.03,325.55,Credit Card,Gold,Returned,2.0,12,4,2023
ORD937811,CUST9936,Customer_CUST9936,Male,40,Indore,Madhya Pradesh,India,Central,2024-10-08,2024-10-16,Books,Comics,1984,4,150,0.06,37.54,1950.92,562.33,Credit Card,Premium,Cancelled,4.0,10,4,2024
ORD520387,CUST5241,Customer_CUST5241,Male,44,Nagpur,Maharashtra,India,West,2024-10-04,2024-09-30,Electronics,Accessories,Samsung Galaxy,5,70000,0.28,41572.26,1215.3,250630.45,Credit Card,Premium,Cancelled,2.0,10,4,2024
ORD921158,CUST9501,Customer_CUST9501,Male,46,Kolkata,West Bengal,India,East,2023-10-05,2023-10-11,Electronics,Laptops,Samsung Galaxy,4,70000,0.13,22962.5,504.09,242545.28,Net Banking,Gold,Returned,4.0,10,4,2023
ORD764978,CUST7783,Customer_CUST7783,Female,32,Bangalore,Karnataka,India,South,2024-09-15,2024-09-24,Electronics,Accessories,Canon Camera,2,50000,0.24,-21208.39,466.36,75586.63,UPI,Regular,Returned,3.0,9,3,2024
ORD362445,CUST1662,Customer_CUST1662,Female,30,Delhi,Delhi,India,North,2022-01-10,2022-01-19,Home & Kitchen,Furniture,Mixer Grinder,4,3000,0.13,682.8,953.6,10439.28,Cash on Delivery,Premium,Delivered,2.0,1,1,2022
ORD974141,CUST7078,Customer_CUST7078,Female,28,Lucknow,Uttar Pradesh,India,North,2024-09-29,2024-10-05,Books,Children,Atomic Habits,5,150,0.04,77.9,2078.7,718.45,Debit Card,Regular,Cancelled,2.0,9,3,2024
ORD361207,CUST9673,Customer_CUST9673,Male,38,Kolkata,West Bengal,India,East,2023-05-23,2023-05-31,Home & Kitchen,Decor,Mixer Grinder,3,2000,0.26,790.38,893.38,4452.65,Net Banking,Premium,Pending,5.0,5,2,2023
ORD702166,CUST1067,Customer_CUST1067,Female,40,Lucknow,Uttar Pradesh,India,North,2024-01-08,2024-01-17,Electronics,Smartphones,MacBook Pro,2,50000,0.03,20214.55,777.52,96583.78,Credit Card,Premium,Pending,4.0,1,1,2024
ORD676649,CUST7973,Customer_CUST7973,Female,20,Hyderabad,Telangana,India,South,2024-08-30,2024-09-01,Sports & Outdoors,Cycling,Football,5,3000,0.15,2916.24,254.24,12772.9,UPI,Gold,Delivered,4.0,8,3,2024
ORD360821,CUST3893,Customer_CUST3893,Female,33,Lucknow,Uttar Pradesh,India,North,2022-10-01,2022-10-10,Electronics,Accessories,iPad Air,2,70000,0.01,28071.29,246.78,139088.23,Cash on Delivery,Silver,Cancelled,4.0,10,4,2022
ORD402813,CUST1484,Customer_CUST1484,Female,37,Chennai,Tamil Nadu,India,South,2023-08-12,2023-08-19,Books,Children,Atomic Habits,3,200,0.16,31.37,880.21,502.53,Net Banking,Premium,Delivered,5.0,8,3,2023
ORD618253,CUST6867,Customer_CUST6867,Male,39,Chennai,Tamil Nadu,India,South,2023-03-31,2023-04-05,Clothing,Footwear,Formal Suit,3,500,0.28,179.02,1011.82,1079.26,Net Banking,Premium,Delivered,3.0,3,1,2023
ORD136446,CUST4493,Customer_CUST4493,Male,42,Bangalore,Karnataka,India,South,2022-12-13,2022-12-16,Books,Non-Fiction,1984,5,500,0.18,451.61,896.49,2047.46,Debit Card,Silver,Pending,4.0,12,4,2022
